,5p_length,5p_bulges,5p_bulges_len,5p_basepair,5p_basepair_len
Cin-Mir-4046,23,23,1.0,0,1.0
Cin-Mir-4047,22,19,0.8636363636363636,3,0.8636363636363636
Cin-Mir-4048,25,19,0.76,6,0.76
Cin-Mir-4050,25,18,0.72,7,0.72
Cin-Mir-4052,22,19,0.8636363636363636,3,0.8636363636363636
Cin-Mir-4053,22,18,0.8181818181818182,4,0.8181818181818182
Cin-Mir-4054,23,17,0.7391304347826086,6,0.7391304347826086
Cin-Mir-4055,23,18,0.782608695652174,5,0.782608695652174
Cin-Mir-4057,23,19,0.8260869565217391,4,0.8260869565217391
Cin-Mir-4060,22,17,0.7727272727272727,5,0.7727272727272727
Cin-Mir-4061,23,17,0.7391304347826086,6,0.7391304347826086
Cin-Mir-4062-P1,22,19,0.8636363636363636,3,0.8636363636363636
Cin-Mir-4062-P2,22,18,0.8181818181818182,4,0.8181818181818182
Cin-Mir-4063,26,18,0.6923076923076923,8,0.6923076923076923
Cin-Mir-4065,23,23,1.0,0,1.0
Cin-Mir-4067,24,18,0.75,6,0.75
Cin-Mir-4070,23,18,0.782608695652174,5,0.782608695652174
Cin-Mir-4071,23,17,0.7391304347826086,6,0.7391304347826086
Cin-Mir-4073,23,17,0.7391304347826086,6,0.7391304347826086
Cin-Mir-4076,23,19,0.8260869565217391,4,0.8260869565217391
Cin-Mir-4078,22,17,0.7727272727272727,5,0.7727272727272727
Cin-Mir-4079,22,18,0.8181818181818182,4,0.8181818181818182
Cin-Mir-4081,23,17,0.7391304347826086,6,0.7391304347826086
Cin-Mir-4085,24,18,0.75,6,0.75
Cin-Mir-4086,22,22,1.0,0,1.0
Cin-Mir-4093,22,17,0.7727272727272727,5,0.7727272727272727
Cin-Mir-4127,22,19,0.8636363636363636,3,0.8636363636363636
Cin-Mir-5600,23,19,0.8260869565217391,4,0.8260869565217391
Cin-Mir-7,24,17,0.7083333333333334,7,0.7083333333333334
Cin-Mir-8-P1,22,22,1.0,0,1.0
Cin-Mir-8-P2,24,18,0.75,6,0.75
Cin-Mir-9,22,18,0.8181818181818182,4,0.8181818181818182
Cin-Mir-92-o69,22,19,0.8636363636363636,3,0.8636363636363636
Cin-Mir-92-o70,22,18,0.8181818181818182,4,0.8181818181818182
Cin-Mir-92-o71,23,23,1.0,0,1.0
Cin-Mir-92-o72,22,19,0.8636363636363636,3,0.8636363636363636
Cin-Mir-92-o73,23,18,0.782608695652174,5,0.782608695652174
Cin-Mir-92-o74,24,20,0.8333333333333334,4,0.8333333333333334
Cin-Mir-92-o75,22,22,1.0,0,1.0
Cin-Mir-92-o76,21,18,0.8571428571428571,3,0.8571428571428571
Cin-Mir-92-o77,20,17,0.85,3,0.85
Cin-Mir-92-o78,22,19,0.8636363636363636,3,0.8636363636363636
Cin-Mir-96-P1,22,17,0.7727272727272727,5,0.7727272727272727
Cin-Mir-96-P2,26,19,0.7307692307692307,7,0.7307692307692307
Cin-Mir-96-P3,22,17,0.7727272727272727,5,0.7727272727272727
Cin-Novel-1,24,18,0.75,6,0.75
Cli-Let-7-P1c,22,22,1.0,0,1.0
Cli-Let-7-P1d,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Let-7-P2a1,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Let-7-P2a2,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Let-7-P2a4,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Let-7-P2b1,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Let-7-P2b2,23,18,0.782608695652174,5,0.782608695652174
Cli-Let-7-P2b4,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Let-7-P2c1,22,22,1.0,0,1.0
Cli-Let-7-P2c2,23,22,0.9565217391304348,1,0.9565217391304348
Cli-Let-7-P2c3,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-1-P1,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-1-P2,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-1-P3,23,19,0.8260869565217391,4,0.8260869565217391
Cli-Mir-1-P4,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-10-P1b-v1,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-10-P1b-v2,22,20,0.9090909090909091,2,0.9090909090909091
Cli-Mir-10-P1c-v1,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-10-P1c-v2,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-10-P1d-v1,23,21,0.9130434782608695,2,0.9130434782608695
Cli-Mir-10-P1d-v2,23,20,0.8695652173913043,3,0.8695652173913043
Cli-Mir-10-P2c,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-10-P2d,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-10-P3c,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-10-P3d,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-101-P1-v1,22,21,0.9545454545454546,1,0.9545454545454546
Cli-Mir-101-P1-v2,22,21,0.9545454545454546,1,0.9545454545454546
Cli-Mir-101-P2-v1,23,21,0.9130434782608695,2,0.9130434782608695
Cli-Mir-101-P2-v2,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-103-P1,23,20,0.8695652173913043,3,0.8695652173913043
Cli-Mir-103-P2,23,22,0.9565217391304348,1,0.9565217391304348
Cli-Mir-103-P4,23,22,0.9565217391304348,1,0.9565217391304348
Cli-Mir-122,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-124-P1-v1,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-124-P1-v2,23,19,0.8260869565217391,4,0.8260869565217391
Cli-Mir-124-P3-v1,22,21,0.9545454545454546,1,0.9545454545454546
Cli-Mir-124-P3-v2,23,21,0.9130434782608695,2,0.9130434782608695
Cli-Mir-126-P2-v1,22,19,0.8636363636363636,3,0.8636363636363636
Cli-Mir-126-P2-v2,21,18,0.8571428571428571,3,0.8571428571428571
Cli-Mir-126-P2-v3,23,20,0.8695652173913043,3,0.8695652173913043
Cli-Mir-128-P1,21,21,1.0,0,1.0
Cli-Mir-128-P2,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-129-P2,21,18,0.8571428571428571,3,0.8571428571428571
Cli-Mir-130-P1a,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-130-P1b,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-130-P2a,22,21,0.9545454545454546,1,0.9545454545454546
Cli-Mir-130-P2b,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-130-P3a,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-1306,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-1329-v1,23,19,0.8260869565217391,4,0.8260869565217391
Cli-Mir-1329-v2,23,20,0.8695652173913043,3,0.8695652173913043
Cli-Mir-133-P1-v1,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-133-P1-v2,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-133-P2-v1,22,21,0.9545454545454546,1,0.9545454545454546
Cli-Mir-133-P2-v2,21,21,1.0,0,1.0
Cli-Mir-133-P3-v1,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-133-P3-v2,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-133-P4-v1,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-133-P4-v2,21,17,0.8095238095238095,4,0.8095238095238095
Cli-Mir-135-P1,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-135-P2,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-135-P4,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-137-P1-v1,24,17,0.7083333333333334,7,0.7083333333333334
Cli-Mir-137-P1-v2,24,18,0.75,6,0.75
Cli-Mir-137-P3,24,17,0.7083333333333334,7,0.7083333333333334
Cli-Mir-138-P1,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-138-P2,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-1388,22,22,1.0,0,1.0
Cli-Mir-139,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-140-P1-v1,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-140-P1-v2,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-1416,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-142-P1-v1,21,21,1.0,0,1.0
Cli-Mir-142-P1-v2,22,22,1.0,0,1.0
Cli-Mir-142-P1-v3,23,23,1.0,0,1.0
Cli-Mir-142-P1-v4,22,22,1.0,0,1.0
Cli-Mir-143,21,21,1.0,0,1.0
Cli-Mir-144-v1,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-144-v2,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-145,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-1451,22,22,1.0,0,1.0
Cli-Mir-146-P1,24,18,0.75,6,0.75
Cli-Mir-146-P2,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-146-P4,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-1467,23,19,0.8260869565217391,4,0.8260869565217391
Cli-Mir-147,23,23,1.0,0,1.0
Cli-Mir-148-P1,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-148-P1-as,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-148-P4,24,20,0.8333333333333334,4,0.8333333333333334
Cli-Mir-15-P1a,22,20,0.9090909090909091,2,0.9090909090909091
Cli-Mir-15-P1b,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-15-P1c,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-15-P2a,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-15-P2b,23,19,0.8260869565217391,4,0.8260869565217391
Cli-Mir-15-P2c,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-153-P1,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-153-P2,21,17,0.8095238095238095,4,0.8095238095238095
Cli-Mir-155,24,17,0.7083333333333334,7,0.7083333333333334
Cli-Mir-1552,23,19,0.8260869565217391,4,0.8260869565217391
Cli-Mir-1559,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-1641,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-1662,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-1677-P1,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-1677-P2,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-1677-P4,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-1677-P5,21,17,0.8095238095238095,4,0.8095238095238095
Cli-Mir-1677-P6,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-17-P1a,23,19,0.8260869565217391,4,0.8260869565217391
Cli-Mir-17-P1c,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-17-P2a,23,23,1.0,0,1.0
Cli-Mir-17-P2c,20,20,1.0,0,1.0
Cli-Mir-17-P4a,23,19,0.8260869565217391,4,0.8260869565217391
Cli-Mir-17-P4c,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-1720,24,17,0.7083333333333334,7,0.7083333333333334
Cli-Mir-1729,23,20,0.8695652173913043,3,0.8695652173913043
Cli-Mir-1781,21,17,0.8095238095238095,4,0.8095238095238095
Cli-Mir-1788,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-1805,21,18,0.8571428571428571,3,0.8571428571428571
Cli-Mir-181-P1a,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-181-P1b,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-181-P2a,24,19,0.7916666666666666,5,0.7916666666666666
Cli-Mir-181-P2b,24,17,0.7083333333333334,7,0.7083333333333334
Cli-Mir-184,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-187,22,19,0.8636363636363636,3,0.8636363636363636
Cli-Mir-19-P1a,21,17,0.8095238095238095,4,0.8095238095238095
Cli-Mir-19-P2a,23,19,0.8260869565217391,4,0.8260869565217391
Cli-Mir-19-P2c,24,20,0.8333333333333334,4,0.8333333333333334
Cli-Mir-190-P1,24,19,0.7916666666666666,5,0.7916666666666666
Cli-Mir-192-P1,22,19,0.8636363636363636,3,0.8636363636363636
Cli-Mir-193-P1a,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-193-P2a,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-193-P2b,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-194-P1,23,23,1.0,0,1.0
Cli-Mir-196-P1,22,19,0.8636363636363636,3,0.8636363636363636
Cli-Mir-196-P3,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-196-P4,22,22,1.0,0,1.0
Cli-Mir-199-P1-v1,23,19,0.8260869565217391,4,0.8260869565217391
Cli-Mir-199-P1-v2,24,20,0.8333333333333334,4,0.8333333333333334
Cli-Mir-199-P1-v3,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-199-P2-v1,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-199-P2-v2,24,18,0.75,6,0.75
Cli-Mir-199-P2-v3,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-202,21,17,0.8095238095238095,4,0.8095238095238095
Cli-Mir-204-P1,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-204-P2,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-204-P4,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-205-P2,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-205-P4,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-21,24,18,0.75,6,0.75
Cli-Mir-210,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-2131,24,18,0.75,6,0.75
Cli-Mir-214-v1,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-214-v2,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-216-P2a,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-216-P2b,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-217-v1,23,21,0.9130434782608695,2,0.9130434782608695
Cli-Mir-217-v2,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-218-P2,21,17,0.8095238095238095,4,0.8095238095238095
Cli-Mir-218-P4,21,18,0.8571428571428571,3,0.8571428571428571
Cli-Mir-2188,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-219-P2,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-22-P1b,22,22,1.0,0,1.0
Cli-Mir-221-P1a,23,22,0.9565217391304348,1,0.9565217391304348
Cli-Mir-221-P1b,23,19,0.8260869565217391,4,0.8260869565217391
Cli-Mir-221-P2a,23,23,1.0,0,1.0
Cli-Mir-223,23,23,1.0,0,1.0
Cli-Mir-23-P2,21,20,0.9523809523809523,1,0.9523809523809523
Cli-Mir-26-P1,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-26-P2,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-27-P2,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-29-P1b-v1,24,17,0.7083333333333334,7,0.7083333333333334
Cli-Mir-29-P1b-v2,24,18,0.75,6,0.75
Cli-Mir-29-P1d-v1,24,18,0.75,6,0.75
Cli-Mir-29-P1d-v2,24,18,0.75,6,0.75
Cli-Mir-29-P2b,23,20,0.8695652173913043,3,0.8695652173913043
Cli-Mir-29-P2d,23,19,0.8260869565217391,4,0.8260869565217391
Cli-Mir-2954,24,21,0.875,3,0.875
Cli-Mir-2970,22,20,0.9090909090909091,2,0.9090909090909091
Cli-Mir-2984,22,22,1.0,0,1.0
Cli-Mir-30-P1a,24,17,0.7083333333333334,7,0.7083333333333334
Cli-Mir-30-P1b,24,17,0.7083333333333334,7,0.7083333333333334
Cli-Mir-30-P1d,24,17,0.7083333333333334,7,0.7083333333333334
Cli-Mir-30-P2b,24,17,0.7083333333333334,7,0.7083333333333334
Cli-Mir-30-P2d,24,18,0.75,6,0.75
Cli-Mir-31,23,21,0.9130434782608695,2,0.9130434782608695
Cli-Mir-32,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-33-P1,21,17,0.8095238095238095,4,0.8095238095238095
Cli-Mir-33-P3,21,17,0.8095238095238095,4,0.8095238095238095
Cli-Mir-338-P1,25,19,0.76,6,0.76
Cli-Mir-338-P2,21,19,0.9047619047619048,2,0.9047619047619048
Cli-Mir-34-P1,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-34-P2a,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-34-P2b,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-34-P3a,25,18,0.72,7,0.72
Cli-Mir-34-P3b,25,21,0.84,4,0.84
Cli-Mir-34-P3c,21,18,0.8571428571428571,3,0.8571428571428571
Cli-Mir-34-P3d,24,20,0.8333333333333334,4,0.8333333333333334
Cli-Mir-375,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-383-v1,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-383-v2,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-425,25,21,0.84,4,0.84
Cli-Mir-430-P1,23,23,1.0,0,1.0
Cli-Mir-430-P2,23,20,0.8695652173913043,3,0.8695652173913043
Cli-Mir-430-P3,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-430-P4,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-455,22,20,0.9090909090909091,2,0.9090909090909091
Cli-Mir-456,22,22,1.0,0,1.0
Cli-Mir-458,22,22,1.0,0,1.0
Cli-Mir-458-as,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-459,24,17,0.7083333333333334,7,0.7083333333333334
Cli-Mir-460-P1,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-460-P2,21,18,0.8571428571428571,3,0.8571428571428571
Cli-Mir-489-v1,22,20,0.9090909090909091,2,0.9090909090909091
Cli-Mir-489-v2,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-490,20,17,0.85,3,0.85
Cli-Mir-499,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-551-P1,23,19,0.8260869565217391,4,0.8260869565217391
Cli-Mir-551-P2,23,22,0.9565217391304348,1,0.9565217391304348
Cli-Mir-599,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-7-P1,24,20,0.8333333333333334,4,0.8333333333333334
Cli-Mir-7-P2,24,17,0.7083333333333334,7,0.7083333333333334
Cli-Mir-7-P3,24,17,0.7083333333333334,7,0.7083333333333334
Cli-Mir-7-P4,24,17,0.7083333333333334,7,0.7083333333333334
Cli-Mir-737,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-7463,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-8-P1a,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-8-P2a,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-8-P3a,21,17,0.8095238095238095,4,0.8095238095238095
Cli-Mir-875,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-9-P2,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-9-P3,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-9-P4,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-92-P1a,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-92-P1c,23,19,0.8260869565217391,4,0.8260869565217391
Cli-Mir-92-P2a,22,20,0.9090909090909091,2,0.9090909090909091
Cli-Mir-92-P2c,23,17,0.7391304347826086,6,0.7391304347826086
Cli-Mir-96-P1,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-96-P2,24,20,0.8333333333333334,4,0.8333333333333334
Cli-Mir-96-P3-v1,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-96-P3-v2,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-9616,23,19,0.8260869565217391,4,0.8260869565217391
Cli-Mir-9619,22,20,0.9090909090909091,2,0.9090909090909091
Cli-Mir-9621,22,22,1.0,0,1.0
Cli-Mir-9622,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-9623,22,18,0.8181818181818182,4,0.8181818181818182
Cli-Mir-9625,23,18,0.782608695652174,5,0.782608695652174
Cli-Mir-9627,22,21,0.9545454545454546,1,0.9545454545454546
Cli-Mir-9631,24,18,0.75,6,0.75
Cli-Mir-9633,21,17,0.8095238095238095,4,0.8095238095238095
Cli-Mir-9634,24,18,0.75,6,0.75
Cli-Mir-9636,24,20,0.8333333333333334,4,0.8333333333333334
Cli-Mir-9640,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-9643,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-9644,23,23,1.0,0,1.0
Cli-Mir-9646,22,17,0.7727272727272727,5,0.7727272727272727
Cli-Mir-9648,21,17,0.8095238095238095,4,0.8095238095238095
Cmi-Let-7-P1d,22,22,1.0,0,1.0
Cmi-Let-7-P2a1,22,17,0.7727272727272727,5,0.7727272727272727
Cmi-Let-7-P2a2,22,17,0.7727272727272727,5,0.7727272727272727
Cmi-Let-7-P2a4,22,17,0.7727272727272727,5,0.7727272727272727
Cmi-Let-7-P2b2,22,17,0.7727272727272727,5,0.7727272727272727
Cmi-Let-7-P2b4,22,17,0.7727272727272727,5,0.7727272727272727
Cmi-Let-7-P2c1,22,20,0.9090909090909091,2,0.9090909090909091
Cmi-Let-7-P2c2,22,20,0.9090909090909091,2,0.9090909090909091
Cmi-Let-7-P2c3,22,17,0.7727272727272727,5,0.7727272727272727
Cmi-Let-7-P2c4,22,17,0.7727272727272727,5,0.7727272727272727
Cmi-Mir-1-P1,23,18,0.782608695652174,5,0.782608695652174
Cmi-Mir-1-P3,23,18,0.782608695652174,5,0.782608695652174
Cmi-Mir-1-P4,23,18,0.782608695652174,5,0.782608695652174
Cmi-Mir-10-P1b-v1,23,21,0.9130434782608695,2,0.9130434782608695
Cmi-Mir-10-P1b-v2,23,20,0.8695652173913043,3,0.8695652173913043
Cmi-Mir-10-P1c-v1,23,17,0.7391304347826086,6,0.7391304347826086
Cmi-Mir-10-P1c-v2,23,18,0.782608695652174,5,0.782608695652174
Cmi-Mir-10-P1d-v1,23,17,0.7391304347826086,6,0.7391304347826086
Cmi-Mir-10-P1d-v2,23,18,0.782608695652174,5,0.782608695652174
Cmi-Mir-10-P2c,22,22,1.0,0,1.0
Cmi-Mir-10-P2d,22,20,0.9090909090909091,2,0.9090909090909091
Cmi-Mir-10-P3d,22,18,0.8181818181818182,4,0.8181818181818182
Cmi-Mir-101-P1-v1,22,21,0.9545454545454546,1,0.9545454545454546
Cmi-Mir-101-P1-v2,22,21,0.9545454545454546,1,0.9545454545454546
Cmi-Mir-101-P2-v1,23,18,0.782608695652174,5,0.782608695652174
Cmi-Mir-101-P2-v2,24,19,0.7916666666666666,5,0.7916666666666666
Cmi-Mir-103-P1,23,22,0.9565217391304348,1,0.9565217391304348
Cmi-Mir-103-P2,23,22,0.9565217391304348,1,0.9565217391304348
Cmi-Mir-103-P4,23,17,0.7391304347826086,6,0.7391304347826086
Cmi-Mir-122,23,18,0.782608695652174,5,0.782608695652174
Cmi-Mir-124-P1-v1,22,18,0.8181818181818182,4,0.8181818181818182
Cmi-Mir-124-P1-v2,23,19,0.8260869565217391,4,0.8260869565217391
Cmi-Mir-124-P2-v1,22,21,0.9545454545454546,1,0.9545454545454546
Cmi-Mir-124-P2-v2,23,21,0.9130434782608695,2,0.9130434782608695
Cmi-Mir-124-P3-v1,22,21,0.9545454545454546,1,0.9545454545454546
Cmi-Mir-124-P3-v2,23,21,0.9130434782608695,2,0.9130434782608695
Cmi-Mir-124-P4,22,21,0.9545454545454546,1,0.9545454545454546
Cmi-Mir-126-P2-v1,22,19,0.8636363636363636,3,0.8636363636363636
Cmi-Mir-126-P2-v2,21,18,0.8571428571428571,3,0.8571428571428571
Cmi-Mir-126-P2-v3,23,20,0.8695652173913043,3,0.8695652173913043
Cmi-Mir-126-P4,22,19,0.8636363636363636,3,0.8636363636363636
Cmi-Mir-128-P1,23,23,1.0,0,1.0
Cmi-Mir-128-P2,23,18,0.782608695652174,5,0.782608695652174
Cmi-Mir-128-P3,22,22,1.0,0,1.0
Cmi-Mir-129-P2,21,19,0.9047619047619048,2,0.9047619047619048
Cmi-Mir-129-P4,21,17,0.8095238095238095,4,0.8095238095238095
Cmi-Mir-130-P1a,22,18,0.8181818181818182,4,0.8181818181818182
Cmi-Mir-130-P1b,22,18,0.8181818181818182,4,0.8181818181818182
Cmi-Mir-130-P2a,20,17,0.85,3,0.85
Cmi-Mir-130-P2b,22,17,0.7727272727272727,5,0.7727272727272727
Cmi-Mir-130-P3a,23,18,0.782608695652174,5,0.782608695652174
Cmi-Mir-130-P3b,23,19,0.8260869565217391,4,0.8260869565217391
Cmi-Mir-130-P4a,22,18,0.8181818181818182,4,0.8181818181818182
Cmi-Mir-1306,22,17,0.7727272727272727,5,0.7727272727272727
Cmi-Mir-132-P1,22,17,0.7727272727272727,5,0.7727272727272727
Cmi-Mir-132-P2,23,18,0.782608695652174,5,0.782608695652174
Cmi-Mir-1329,23,19,0.8260869565217391,4,0.8260869565217391
Cmi-Mir-133-P1-v1,23,20,0.8695652173913043,3,0.8695652173913043
Cmi-Mir-133-P1-v2,22,20,0.9090909090909091,2,0.9090909090909091
Cmi-Mir-133-P3-v1,23,17,0.7391304347826086,6,0.7391304347826086
Cmi-Mir-133-P3-v2,22,17,0.7727272727272727,5,0.7727272727272727
Cmi-Mir-133-P4-v1,23,17,0.7391304347826086,6,0.7391304347826086
Cmi-Mir-133-P4-v2,22,17,0.7727272727272727,5,0.7727272727272727
Cmi-Mir-135-P1,23,17,0.7391304347826086,6,0.7391304347826086
Cmi-Mir-135-P2,23,23,1.0,0,1.0
Cmi-Mir-135-P4,23,19,0.8260869565217391,4,0.8260869565217391
Cmi-Mir-137-P1,24,18,0.75,6,0.75
Cmi-Mir-138-P1,23,18,0.782608695652174,5,0.782608695652174
Cmi-Mir-138-P2,24,18,0.75,6,0.75
Cmi-Mir-1388,23,23,1.0,0,1.0
Cmi-Mir-139,23,17,0.7391304347826086,6,0.7391304347826086
Cmi-Mir-140-P1-v1,22,17,0.7727272727272727,5,0.7727272727272727
Cmi-Mir-140-P1-v2,23,17,0.7391304347826086,6,0.7391304347826086
Cmi-Mir-142-P1-v1,21,18,0.8571428571428571,3,0.8571428571428571
Cmi-Mir-142-P1-v2,22,18,0.8181818181818182,4,0.8181818181818182
Cmi-Mir-142-P1-v3,23,19,0.8260869565217391,4,0.8260869565217391
Cmi-Mir-142-P1-v4,22,17,0.7727272727272727,5,0.7727272727272727
Cmi-Mir-143,21,21,1.0,0,1.0
Cmi-Mir-144,23,18,0.782608695652174,5,0.782608695652174
Cmi-Mir-145,23,17,0.7391304347826086,6,0.7391304347826086
Cmi-Mir-146-P1,24,18,0.75,6,0.75
Cmi-Mir-146-P2,22,17,0.7727272727272727,5,0.7727272727272727
Cmi-Mir-146-P4,23,17,0.7391304347826086,6,0.7391304347826086
Cmi-Mir-147,24,24,1.0,0,1.0
Cmi-Mir-148-P1,22,18,0.8181818181818182,4,0.8181818181818182
Cmi-Mir-148-P2,23,19,0.8260869565217391,4,0.8260869565217391
Cmi-Mir-148-P3,24,18,0.75,6,0.75
Cmi-Mir-148-P4,23,19,0.8260869565217391,4,0.8260869565217391
Cmi-Mir-15-P1a,22,22,1.0,0,1.0
Cmi-Mir-15-P1b,22,22,1.0,0,1.0
Cmi-Mir-15-P1c,23,23,1.0,0,1.0
